,path,Total,Total Entity,B Entity
2333,"['root', 'prep', 'pobj', 'npadvmod', 'det']",1,0,0
2334,"['root', 'prep', 'prep', 'pobj', 'poss']",1,0,0
2335,"['root', 'prep', 'prep', 'pobj', 'poss', 'case']",1,0,0
2336,"['root', 'advmod', 'npadvmod', 'appos', 'nmod']",1,0,0
2337,"['root', 'advmod', 'npadvmod', 'appos']",1,0,0
2338,"['root', 'ccomp', 'nsubj', 'acl', 'xcomp', 'aux']",2,0,0
2339,"['root', 'ccomp', 'nsubj', 'acl', 'xcomp']",1,0,0
2340,"['root', 'ccomp', 'nsubj', 'acl', 'xcomp', 'attr']",1,1,1
2341,"['root', 'ccomp', 'dobj', 'nummod', 'quantmod']",1,0,0
2342,"['root', 'ccomp', 'prep', 'pobj', 'acl', 'dobj', 'conj']",1,0,0
2343,"['root', 'ccomp', 'prep', 'pobj', 'relcl', 'prep', 'pcomp', 'auxpass']",1,0,0
2344,"['root', 'ccomp', 'prep', 'pobj', 'relcl', 'prep', 'pcomp']",1,0,0
2345,"['root', 'ccomp', 'prep', 'pobj', 'relcl', 'prep', 'pcomp', 'prep', 'pobj']",1,0,0
2346,"['root', 'ccomp', 'prep', 'pobj', 'relcl', 'prep', 'pcomp', 'prep', 'pobj', 'prep', 'pobj']",2,2,2
2347,"['root', 'advcl', 'xcomp', 'dobj', 'det']",1,0,0
2348,"['root', 'advcl', 'xcomp', 'dobj', 'amod', 'npadvmod']",1,1,1
2349,"['root', 'advcl', 'xcomp', 'dobj', 'prep']",1,0,0
2350,"['root', 'advcl', 'xcomp', 'dobj', 'prep', 'pobj']",1,1,0
2351,"['root', 'advcl', 'xcomp', 'dobj', 'prep', 'pobj', 'compound']",2,2,1
2352,"['root', 'advcl', 'xcomp', 'dobj', 'punct']",2,0,0
2353,"['root', 'advcl', 'xcomp', 'dobj', 'acl']",1,0,0
2354,"['root', 'advcl', 'xcomp', 'dobj', 'acl', 'oprd', 'compound']",1,0,0
2355,"['root', 'advcl', 'xcomp', 'dobj', 'acl', 'oprd']",1,1,1
2356,"['root', 'advcl', 'conj', 'nsubj']",1,0,0
2357,"['root', 'advcl', 'conj', 'xcomp']",2,0,0
2358,"['root', 'advcl', 'conj', 'xcomp', 'dobj']",3,0,0
2359,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp']",1,0,0
2360,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'dobj']",1,0,0
2361,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj']",1,1,1
2362,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj', 'punct']",2,0,0
2363,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj', 'advmod', 'npadvmod', 'nummod']",1,0,0
2364,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj', 'advmod', 'npadvmod']",1,0,0
2365,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj', 'advmod']",1,0,0
2366,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj', 'advmod', 'npadvmod', 'punct']",2,0,0
2367,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj', 'advmod', 'npadvmod', 'appos', 'nummod']",1,0,0
2368,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj', 'advmod', 'npadvmod', 'appos']",1,0,0
2369,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj', 'advmod', 'advmod', 'prep']",1,0,0
2370,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'prep', 'pobj', 'advmod', 'advmod', 'prep', 'pobj']",1,1,1
2371,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'advcl']",1,0,0
2372,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'advcl', 'prep', 'pobj', 'det']",1,0,0
2373,"['root', 'ccomp', 'conj', 'xcomp', 'xcomp', 'advcl', 'prep', 'pobj']",1,0,0
2374,"['root', 'ccomp', 'nsubjpass', 'relcl', 'ccomp', 'nsubj']",1,0,0
2375,"['root', 'ccomp', 'nsubjpass', 'relcl', 'ccomp']",2,0,0
2376,"['root', 'ccomp', 'nsubjpass', 'relcl', 'ccomp', 'acomp']",1,0,0
2377,"['root', 'ccomp', 'nsubjpass', 'relcl', 'ccomp', 'acomp', 'prep']",1,0,0
2378,"['root', 'ccomp', 'nsubjpass', 'relcl', 'ccomp', 'acomp', 'prep', 'pobj']",1,0,0
2379,"['root', 'ccomp', 'nsubjpass', 'relcl', 'ccomp', 'acomp', 'prep', 'pobj', 'cc']",1,0,0
2380,"['root', 'ccomp', 'nsubjpass', 'relcl', 'ccomp', 'acomp', 'prep', 'pobj', 'conj', 'advmod']",1,0,0
2381,"['root', 'ccomp', 'nsubjpass', 'relcl', 'ccomp', 'acomp', 'prep', 'pobj', 'conj']",1,0,0
2382,"['root', 'ccomp', 'nsubjpass', 'relcl', 'ccomp', 'acomp', 'prep', 'pobj', 'conj', 'amod']",1,0,0
2383,"['root', 'ccomp', 'xcomp', 'attr', 'amod']",1,1,1
2384,"['root', 'ccomp', 'xcomp', 'attr']",1,0,0
2385,"['root', 'xcomp', 'dobj', 'prep']",1,0,0
2386,"['root', 'xcomp', 'dobj', 'prep', 'pobj', 'det']",1,0,0
2387,"['root', 'xcomp', 'dobj', 'prep', 'pobj']",1,0,0
2388,"['root', 'xcomp', 'dobj', 'prep', 'pobj', 'compound']",1,1,1
2389,"['root', 'xcomp', 'prep', 'prep']",1,0,0
2390,"['root', 'xcomp', 'prep', 'prep', 'pobj', 'cc']",1,0,0
2391,"['root', 'xcomp', 'prep', 'prep', 'pobj', 'conj']",1,0,0
2392,"['root', 'xcomp', 'prep', 'pcomp', 'dobj']",1,0,0
2393,"['root', 'xcomp', 'prep', 'pcomp']",1,0,0
2394,"['root', 'xcomp', 'prep', 'pcomp', 'nsubj']",1,0,0
2395,"['root', 'xcomp', 'prep', 'pcomp', 'prep']",1,0,0
2396,"['root', 'xcomp', 'prep', 'pcomp', 'prep', 'pobj', 'det']",1,0,0
2397,"['root', 'xcomp', 'prep', 'pcomp', 'prep', 'pobj', 'punct']",2,0,0
2398,"['root', 'xcomp', 'prep', 'pcomp', 'prep', 'pobj', 'amod']",1,0,0
2399,"['root', 'advcl', 'acomp']",1,1,1
2400,"['root', 'advcl', 'conj', 'mark']",1,0,0
2401,"['root', 'advcl', 'conj', 'expl']",1,0,0
2402,"['root', 'advcl', 'conj', 'attr', 'det']",1,0,0
2403,"['root', 'advcl', 'conj', 'attr']",1,0,0
2404,"['root', 'advcl', 'conj', 'attr', 'amod']",1,0,0
2405,"['root', 'advcl', 'conj', 'attr', 'prep', 'pobj']",1,1,1
2406,"['root', 'advcl', 'conj', 'attr', 'prep', 'pobj', 'punct']",3,0,0
2407,"['root', 'advcl', 'conj', 'attr', 'prep', 'pobj', 'conj']",1,1,1
2408,"['root', 'advcl', 'conj', 'attr', 'prep', 'pobj', 'conj', 'conj']",1,1,1
2409,"['root', 'advcl', 'conj', 'attr', 'prep', 'pobj', 'conj', 'conj', 'conj']",1,1,1
2410,"['root', 'advcl', 'conj', 'attr', 'prep', 'pobj', 'conj', 'conj', 'conj', 'cc']",1,0,0
2411,"['root', 'advcl', 'conj', 'attr', 'prep', 'pobj', 'conj', 'conj', 'conj', 'conj']",1,1,1
2412,"['root', 'ccomp', 'nsubj', 'prep', 'pobj', 'acl']",1,0,0
2413,"['root', 'ccomp', 'nsubj', 'prep', 'pobj', 'acl', 'prep']",1,0,0
2414,"['root', 'ccomp', 'nsubj', 'prep', 'pobj', 'acl', 'prep', 'pobj']",1,0,0
2415,"['root', 'acl', 'nsubj', 'punct']",2,0,0
2416,"['root', 'acl', 'nsubj']",1,0,0
2417,"['root', 'acl', 'nsubj', 'compound']",1,0,0
2418,"['root', 'acl', 'dobj', 'compound']",1,1,1
2419,"['root', 'acl', 'dobj']",1,0,0
2420,"['root', 'advcl', 'conj', 'xcomp', 'aux']",1,0,0
2421,"['root', 'advcl', 'conj', 'xcomp', 'dobj', 'advcl', 'advmod']",1,0,0
2422,"['root', 'advcl', 'conj', 'xcomp', 'dobj', 'advcl']",1,0,0
2423,"['root', 'advcl', 'conj', 'xcomp', 'dobj', 'advcl', 'nsubj']",1,0,0
2424,"['root', 'advcl', 'conj', 'xcomp', 'dobj', 'punct']",1,0,0
2425,"['root', 'advcl', 'conj', 'xcomp', 'dobj', 'poss']",1,0,0
2426,"['root', 'advcl', 'conj', 'xcomp', 'dobj', 'compound']",1,0,0
2427,"['root', 'advcl', 'agent', 'pobj', 'nummod']",1,0,0
2428,"['root', 'advcl', 'agent', 'pobj', 'amod']",1,1,1
2429,"['root', 'advcl', 'prep', 'punct']",2,0,0
2430,"['root', 'nsubjpass', 'prep', 'pobj', 'conj', 'compound']",2,2,1
2431,"['root', 'nsubjpass', 'prep', 'pobj', 'conj', 'cc']",1,0,0
2432,"['root', 'nsubjpass', 'prep', 'pobj', 'conj', 'conj']",1,1,1
2433,"['root', 'nsubjpass', 'prep', 'pobj', 'conj', 'conj', 'appos', 'det']",1,0,0
2434,"['root', 'nsubjpass', 'prep', 'pobj', 'conj', 'conj', 'appos']",1,0,0
2435,"['root', 'nsubjpass', 'prep', 'pobj', 'conj', 'conj', 'appos', 'prep']",1,0,0
2436,"['root', 'nsubjpass', 'prep', 'pobj', 'conj', 'conj', 'appos', 'prep', 'pobj', 'compound']",2,1,1
2437,"['root', 'advmod', 'neg']",1,0,0
2438,"['root', 'agent', 'pobj', 'amod']",1,1,1
2439,"['root', 'prep', 'pobj', 'prep', 'pobj', 'cc']",1,0,0
2440,"['root', 'prep', 'pobj', 'prep', 'pobj', 'conj']",1,0,0
2441,"['root', 'ccomp', 'xcomp', 'dobj', 'prep']",1,0,0
2442,"['root', 'ccomp', 'xcomp', 'dobj', 'prep', 'pobj']",1,0,0
2443,"['root', 'nsubj', 'appos', 'prep', 'pobj', 'appos', 'poss']",1,1,1
2444,"['root', 'nsubj', 'appos', 'prep', 'pobj', 'appos', 'poss', 'case']",1,0,0
2445,"['root', 'nsubj', 'appos', 'prep', 'pobj', 'appos', 'compound']",1,0,0
2446,"['root', 'ccomp', 'prep', 'pobj', 'conj', 'compound']",1,0,0
2447,"['root', 'nsubj', 'prep', 'pobj', 'appos', 'compound']",1,1,1
2448,"['root', 'nsubj', 'prep', 'pobj', 'appos']",1,1,0
2449,"['root', 'dobj', 'appos', 'punct']",4,0,0
2450,"['root', 'npadvmod', 'advmod']",1,0,0
2451,"['root', 'npadvmod', 'det']",1,0,0
2452,"['root', 'ccomp', 'xcomp', 'prep', 'prep']",1,0,0
2453,"['root', 'ccomp', 'xcomp', 'prep', 'prep', 'pobj']",1,0,0
2454,"['root', 'cc', 'advmod']",2,0,0
2455,"['root', 'nsubj', 'acl', 'aux']",2,0,0
2456,"['root', 'nsubj', 'acl', 'dobj', 'det']",1,0,0
2457,"['root', 'nsubj', 'acl', 'dobj']",1,0,0
2458,"['root', 'nsubj', 'acl', 'dobj', 'amod']",1,0,0
2459,"['root', 'nsubj', 'acl', 'dobj', 'compound']",1,1,1
2460,"['root', 'nsubj', 'acl', 'dobj', 'punct']",4,0,0
2461,"['root', 'nsubj', 'acl', 'dobj', 'relcl', 'nsubj']",1,0,0
2462,"['root', 'nsubj', 'acl', 'dobj', 'relcl']",1,0,0
2463,"['root', 'nsubj', 'acl', 'dobj', 'relcl', 'prep']",1,0,0
2464,"['root', 'nsubj', 'acl', 'dobj', 'relcl', 'prep', 'pobj', 'det']",1,0,0
2465,"['root', 'nsubj', 'acl', 'dobj', 'relcl', 'prep', 'pobj']",1,0,0
2466,"['root', 'nsubj', 'acl', 'dobj', 'relcl', 'prep', 'pobj', 'compound']",1,0,0
2467,"['root', 'prep', 'pobj', 'conj', 'conj', 'compound']",1,0,0
2468,"['root', 'prep', 'pobj', 'conj', 'conj']",1,0,0
2469,"['root', 'prep', 'pobj', 'conj', 'conj', 'cc']",1,0,0
2470,"['root', 'prep', 'pobj', 'conj', 'conj', 'conj']",1,0,0
2471,"['root', 'prep', 'pobj', 'conj', 'conj', 'conj', 'prep']",1,0,0
2472,"['root', 'prep', 'pobj', 'conj', 'conj', 'conj', 'prep', 'pobj', 'poss', 'compound', 'amod']",1,0,0
2473,"['root', 'prep', 'pobj', 'conj', 'conj', 'conj', 'prep', 'pobj', 'poss', 'compound']",2,1,1
2474,"['root', 'prep', 'pobj', 'conj', 'conj', 'conj', 'prep', 'pobj', 'poss']",1,1,0
2475,"['root', 'prep', 'pobj', 'conj', 'conj', 'conj', 'prep', 'pobj']",1,0,0
2476,"['root', 'ccomp', 'dobj', 'prep', 'pobj', 'prep', 'pobj', 'compound']",1,0,0
2477,"['root', 'ccomp', 'dobj', 'prep', 'pobj', 'prep', 'pobj', 'cc']",1,0,0
2478,"['root', 'ccomp', 'dobj', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'poss', 'amod']",1,0,0
2479,"['root', 'ccomp', 'dobj', 'prep', 'pobj', 'prep', 'pobj', 'conj']",1,0,0
2480,"['root', 'ccomp', 'dobj', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'poss', 'case']",1,0,0
2481,"['root', 'advcl', 'prep', 'pobj', 'punct']",4,0,0
2482,"['root', 'advcl', 'prep', 'pobj', 'nmod']",1,0,0
2483,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'det']",1,0,0
2484,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'amod']",1,0,0
2485,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep']",1,0,0
2486,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'det']",2,0,0
2487,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj']",1,1,0
2488,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'amod']",1,0,0
2489,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'compound']",2,2,1
2490,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'punct']",2,0,0
2491,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'relcl', 'nsubj']",1,0,0
2492,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'relcl']",1,0,0
2493,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'relcl', 'dobj']",1,0,0
2494,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'relcl', 'dobj', 'prep']",1,0,0
2495,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'relcl', 'dobj', 'prep', 'pobj']",1,0,0
2496,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'relcl', 'dobj', 'prep', 'pobj', 'prep']",1,0,0
2497,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'relcl', 'dobj', 'prep', 'pobj', 'prep', 'pobj', 'amod', 'npadvmod']",1,0,0
2498,"['root', 'nsubj', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'relcl', 'dobj', 'prep', 'pobj', 'prep', 'pobj']",1,0,0
2499,"['root', 'dobj', 'conj', 'nsubj', 'det']",1,1,1
2500,"['root', 'dobj', 'conj', 'nsubj']",1,1,0
2501,"['root', 'dobj', 'conj', 'attr']",1,1,0
2502,"['root', 'dobj', 'conj', 'conj', 'compound']",2,2,2
2503,"['root', 'dobj', 'prep', 'pobj', 'cc']",1,0,0
2504,"['root', 'dobj', 'prep', 'pobj', 'conj']",1,0,0
2505,"['root', 'dobj', 'prep', 'pobj', 'conj', 'compound']",1,1,1
2506,"['root', 'dobj', 'prep', 'pobj', 'conj', 'prep']",1,0,0
2507,"['root', 'dobj', 'prep', 'pobj', 'conj', 'prep', 'pobj', 'compound']",1,1,1
2508,"['root', 'dobj', 'prep', 'pobj', 'conj', 'prep', 'pobj']",1,1,0
2509,"['root', 'dobj', 'prep', 'pobj', 'conj', 'prep', 'pobj', 'prep']",1,0,0
2510,"['root', 'dobj', 'prep', 'pobj', 'conj', 'prep', 'pobj', 'prep', 'pobj']",1,0,0
2511,"['root', 'dobj', 'prep', 'pobj', 'conj', 'prep', 'pobj', 'prep', 'pobj', 'amod']",1,0,0
2512,"['root', 'dobj', 'prep', 'pobj', 'conj', 'prep', 'pobj', 'prep', 'pobj', 'prep']",1,0,0
2513,"['root', 'dobj', 'prep', 'pobj', 'conj', 'prep', 'pobj', 'prep', 'pobj', 'prep', 'pobj']",1,1,1
2514,"['root', 'prep', 'pobj', 'prep', 'amod']",1,0,0
2515,"['root', 'prep', 'pobj', 'prep', 'pcomp']",1,0,0
2516,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'det']",1,0,0
2517,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj']",1,0,0
2518,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'compound']",2,0,0
2519,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'compound', 'compound']",1,0,0
2520,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'cc']",2,0,0
2521,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'conj', 'nmod']",1,0,0
2522,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'conj']",1,0,0
2523,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'conj', 'nmod', 'punct']",1,0,0
2524,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl', 'ccomp', 'nsubj']",1,0,0
2525,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl', 'ccomp']",1,0,0
2526,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl']",1,0,0
2527,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl', 'ccomp', 'dobj', 'amod']",1,0,0
2528,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl', 'ccomp', 'dobj']",1,0,0
2529,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl', 'ccomp', 'dobj', 'nmod']",1,0,0
2530,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl', 'ccomp', 'dobj', 'punct']",1,0,0
2531,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl', 'ccomp', 'conj']",1,0,0
2532,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl', 'ccomp', 'conj', 'dobj', 'amod']",1,0,0
2533,"['root', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'relcl', 'ccomp', 'conj', 'dobj']",1,0,0
2534,"['root', 'prep', 'amod', 'cc', 'advmod']",1,0,0
2535,"['root', 'nsubj', 'appos', 'prep', 'pobj', 'compound', 'compound']",2,1,1
2536,"['root', 'ccomp', 'ccomp', 'nsubj', 'amod']",2,0,0
2537,"['root', 'ccomp', 'ccomp', 'nsubj', 'amod', 'prep']",1,0,0
2538,"['root', 'ccomp', 'ccomp', 'nsubj', 'amod', 'prep', 'pcomp']",1,0,0
2539,"['root', 'ccomp', 'ccomp', 'nsubj', 'amod', 'prep', 'pcomp', 'prep']",1,0,0
2540,"['root', 'ccomp', 'ccomp', 'nsubj', 'amod', 'prep', 'pcomp', 'prep', 'pobj', 'amod']",1,0,0
2541,"['root', 'ccomp', 'ccomp', 'nsubj', 'amod', 'prep', 'pcomp', 'prep', 'pobj']",1,0,0
2542,"['root', 'ccomp', 'ccomp', 'dobj', 'relcl', 'nsubj']",1,0,0
2543,"['root', 'ccomp', 'ccomp', 'dobj', 'relcl']",1,0,0
2544,"['root', 'ccomp', 'ccomp', 'dobj', 'relcl', 'prep']",1,0,0
2545,"['root', 'ccomp', 'ccomp', 'dobj', 'relcl', 'prep', 'pobj']",1,0,0
2546,"['root', 'ccomp', 'ccomp', 'dobj', 'relcl', 'prep', 'pobj', 'prep', 'pcomp']",1,0,0
2547,"['root', 'ccomp', 'ccomp', 'dobj', 'relcl', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'det']",1,0,0
2548,"['root', 'ccomp', 'ccomp', 'dobj', 'relcl', 'prep', 'pobj', 'prep', 'pcomp', 'dobj']",1,0,0
2549,"['root', 'acomp', 'advcl', 'mark']",1,0,0
2550,"['root', 'acomp', 'advcl']",1,0,0
2551,"['root', 'acomp', 'advcl', 'advmod', 'npadvmod', 'nummod', 'quantmod']",1,0,0
2552,"['root', 'acomp', 'advcl', 'advmod', 'npadvmod', 'nummod', 'punct']",1,0,0
2553,"['root', 'acomp', 'advcl', 'advmod', 'npadvmod']",1,0,0
2554,"['root', 'acomp', 'advcl', 'advmod']",1,0,0
2555,"['root', 'attr', 'acl', 'nsubj']",1,0,0
2556,"['root', 'attr', 'acl', 'attr', 'det']",1,0,0
2557,"['root', 'attr', 'acl', 'attr']",1,0,0
2558,"['root', 'attr', 'acl', 'attr', 'amod']",1,0,0
2559,"['root', 'attr', 'acl', 'advmod']",1,0,0
2560,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj']",1,0,0
2561,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep']",1,0,0
2562,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'amod']",1,0,0
2563,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj']",1,0,0
2564,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'punct']",2,0,0
2565,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'amod']",1,0,0
2566,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj']",1,0,0
2567,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj']",1,0,0
2568,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj', 'prep']",1,0,0
2569,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj', 'prep', 'pobj']",1,0,0
2570,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj', 'cc']",1,0,0
2571,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj', 'conj', 'amod', 'advmod']",1,0,0
2572,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj', 'conj', 'amod']",1,0,0
2573,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj', 'conj', 'acl']",1,0,0
2574,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj', 'conj', 'acl', 'agent']",1,0,0
2575,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj', 'conj', 'acl', 'agent', 'pobj', 'amod']",1,0,0
2576,"['root', 'ccomp', 'prep', 'pobj', 'amod', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'conj', 'conj', 'acl', 'agent', 'pobj']",1,0,0
2577,"['root', 'ccomp', 'advcl', 'auxpass']",2,0,0
2578,"['root', 'prep', 'pobj', 'relcl', 'prep', 'pobj', 'amod']",2,0,0
2579,"['root', 'prep', 'pobj', 'relcl', 'prep', 'pobj']",2,0,0
2580,"['root', 'prep', 'pobj', 'conj', 'nsubj']",1,0,0
2581,"['root', 'prep', 'pobj', 'conj', 'nsubj', 'relcl', 'nsubj']",1,0,0
2582,"['root', 'prep', 'pobj', 'conj', 'nsubj', 'relcl']",1,0,0
2583,"['root', 'prep', 'pobj', 'conj', 'ccomp', 'nsubj']",1,0,0
2584,"['root', 'prep', 'pobj', 'conj', 'ccomp']",1,0,0
2585,"['root', 'prep', 'pobj', 'conj', 'ccomp', 'aux']",1,0,0
2586,"['root', 'prep', 'pobj', 'conj', 'ccomp', 'dobj']",1,0,0
2587,"['root', 'prep', 'pobj', 'conj', 'ccomp', 'prep', 'pobj', 'det']",1,0,0
2588,"['root', 'prep', 'pobj', 'conj', 'ccomp', 'prep', 'pobj']",1,0,0
2589,"['root', 'ccomp', 'attr', 'advmod']",1,0,0
2590,"['root', 'ccomp', 'attr', 'prep', 'pobj', 'det']",1,0,0
2591,"['root', 'ccomp', 'attr', 'prep', 'pobj', 'amod']",1,0,0
2592,"['root', 'ccomp', 'attr', 'cc']",1,0,0
2593,"['root', 'ccomp', 'attr', 'cc', 'advmod']",1,0,0
2594,"['root', 'ccomp', 'attr', 'conj']",1,0,0
2595,"['root', 'ccomp', 'attr', 'conj', 'prep']",1,0,0
2596,"['root', 'ccomp', 'attr', 'conj', 'prep', 'pobj']",1,0,0
2597,"['root', 'advcl', 'ccomp', 'attr', 'prep']",1,0,0
2598,"['root', 'advcl', 'ccomp', 'attr', 'prep', 'pobj', 'det']",1,0,0
2599,"['root', 'advcl', 'ccomp', 'attr', 'prep', 'pobj']",1,0,0
2600,"['root', 'advcl', 'ccomp', 'attr', 'prep', 'pobj', 'compound']",1,1,1
2601,"['root', 'ccomp', 'oprd', 'det']",2,1,0
2602,"['root', 'ccomp', 'oprd']",1,1,0
2603,"['root', 'ccomp', 'oprd', 'amod']",1,1,1
2604,"['root', 'ccomp', 'oprd', 'prep']",1,1,0
2605,"['root', 'ccomp', 'oprd', 'prep', 'pobj']",1,1,0
2606,"['root', 'ccomp', 'oprd', 'prep', 'pobj', 'compound']",1,1,0
2607,"['root', 'ccomp', 'conj', 'dobj', 'poss']",1,0,0
2608,"['root', 'nsubjpass', 'quantmod']",4,0,0
2609,"['root', 'attr', 'prep', 'pobj', 'cc']",1,0,0
2610,"['root', 'attr', 'prep', 'pobj', 'conj', 'amod']",1,0,0
2611,"['root', 'attr', 'prep', 'pobj', 'conj']",1,0,0
2612,"['root', 'attr', 'prep', 'pobj', 'conj', 'prep']",1,0,0
2613,"['root', 'attr', 'prep', 'pobj', 'conj', 'prep', 'pobj']",1,0,0
2614,"['root', 'ccomp', 'prep', 'pobj', 'prep', 'pobj', 'relcl', 'dobj', 'compound']",1,0,0
2615,"['root', 'ccomp', 'prep', 'pobj', 'prep', 'pobj', 'relcl', 'dobj']",1,0,0
2616,"['root', 'ccomp', 'advcl', 'nsubjpass', 'poss']",1,0,0
2617,"['root', 'ccomp', 'advcl', 'nsubjpass', 'compound', 'compound']",2,0,0
2618,"['root', 'ccomp', 'advcl', 'nsubjpass', 'compound']",1,0,0
2619,"['root', 'ccomp', 'advcl', 'conj', 'advmod']",1,0,0
2620,"['root', 'ccomp', 'advcl', 'conj', 'dobj', 'det']",1,0,0
2621,"['root', 'ccomp', 'advcl', 'conj', 'dobj', 'amod', 'advmod']",1,0,0
2622,"['root', 'ccomp', 'advcl', 'conj', 'dobj', 'compound', 'amod']",1,0,0
2623,"['root', 'advcl', 'ccomp', 'acomp']",1,0,0
2624,"['root', 'advcl', 'ccomp', 'acomp', 'advmod']",1,0,0
2625,"['root', 'advcl', 'ccomp', 'acomp', 'xcomp']",1,0,0
2626,"['root', 'advcl', 'ccomp', 'acomp', 'xcomp', 'dobj']",1,0,0
